Time	Strain	Shear Stress
70744.51	0.1764993	100
70744.61	0.1766204	100
70744.71	0.1767361	100
70744.81	0.1768558	100
70744.91	0.176986	100
70745.01	0.1771106	100
70745.11	0.1772269	100
70745.21	0.1773429	100
70745.3	0.1774628	100
70745.41	0.1775816	100
70745.51	0.1777047	100
70745.61	0.1778189	100
70745.71	0.1779317	100
70745.81	0.1780457	100
70745.91	0.1781637	100
70746.01	0.1782801	100
70746.11	0.1783927	100
70746.21	0.1785059	100
70746.3	0.1786192	100
70746.41	0.1787317	100
70746.51	0.1788478	100
70746.61	0.1789588	100
70746.71	0.1790671	100
70746.81	0.1791747	100
70746.91	0.1792833	100
70747.01	0.1793925	100
70747.11	0.1794991	100
70747.21	0.1796072	100
70747.3	0.1797173	100
70747.41	0.1798229	100
70747.51	0.1799292	100
70747.61	0.1800348	100
70747.71	0.1801397	100
70747.81	0.180242	100
70747.91	0.1803459	100
70748.01	0.1804457	100
70748.11	0.1805478	100
70748.21	0.1806532	100
70748.3	0.1807598	100
70748.41	0.1808575	100
70748.51	0.1809549	100
70748.61	0.1810548	100
70748.71	0.1811577	100
70748.81	0.1812576	100
70748.91	0.1813561	100
70749.01	0.1814518	100
70749.11	0.1815492	100
70749.21	0.1816505	100
70749.3	0.1817517	100
70749.41	0.1818455	100
70749.51	0.1819372	100
70749.61	0.1820334	100
70749.71	0.1821329	100
70749.81	0.1822315	100
70749.91	0.1823203	100
70750.01	0.1824107	100
70750.11	0.1825018	100
70750.21	0.1826008	100
70750.3	0.1826978	100
70750.41	0.1827865	100
70750.51	0.1828672	100
70750.61	0.1829574	100
70750.71	0.1830559	100
70750.81	0.1831532	100
70750.91	0.1832395	100
70751.01	0.1833225	100
70751.11	0.183411	100
70751.21	0.1835066	100
70751.3	0.1836017	100
70751.41	0.1836873	100
70751.51	0.183765	100
70751.61	0.1838529	100
70751.71	0.1839491	100
70751.81	0.1840442	100
70751.91	0.1841256	100
70752.01	0.1842053	100
70752.11	0.1842889	100
70752.21	0.184382	100
70752.3	0.1844753	100
70752.41	0.1845569	100
70752.51	0.1846311	100
70752.61	0.184713	100
70752.71	0.1848089	100
70752.81	0.1848988	100
70752.91	0.1849782	100
70753.01	0.1850492	100
70753.11	0.1851331	100
70753.21	0.1852231	100
70753.3	0.1853155	100
70753.41	0.1853937	100
70753.51	0.1854656	100
70753.61	0.185544	100
70753.71	0.1856366	100
70753.81	0.185729	100
70753.91	0.1858065	100
70754.01	0.1858745	100
70754.11	0.1859519	100
70754.21	0.1860391	100
70754.3	0.1861298	100
70754.41	0.186209	100
70754.51	0.1862772	100
70754.61	0.1863504	100
70754.71	0.1864375	100
70754.81	0.1865279	100
70754.91	0.1866072	100
70755.01	0.1866733	100
70755.11	0.1867465	100
70755.21	0.1868299	100
70755.3	0.1869213	100
70755.41	0.187004	100
70755.51	0.1870719	100
70755.61	0.1871355	100
70755.71	0.1872103	100
70755.81	0.1873012	100
70755.91	0.1873856	100
70756.01	0.1874522	100
70756.11	0.187518	100
70756.21	0.1875943	100
70756.3	0.1876827	100
70756.41	0.1877667	100
70756.51	0.1878345	100
70756.61	0.1878957	100
70756.71	0.1879672	100
70756.81	0.1880559	100
70756.91	0.1881421	100
70757.01	0.1882104	100
70757.11	0.1882688	100
70757.21	0.1883368	100
70757.3	0.1884166	100
70757.41	0.1885012	100
70757.51	0.1885696	100
70757.61	0.1886258	100
70757.71	0.1886887	100
70757.81	0.1887721	100
70757.91	0.1888564	100
70758.01	0.1889291	100
70758.11	0.1889842	100
70758.21	0.1890452	100
70758.3	0.1891219	100
70758.41	0.1892063	100
70758.51	0.189278	100
70758.61	0.1893346	100
70758.71	0.189391	100
70758.81	0.1894667	100
70758.91	0.1895485	100
70759.01	0.1896223	100
70759.11	0.1896777	100
70759.21	0.1897315	100
70759.3	0.1897995	100
70759.41	0.1898807	100
70759.51	0.1899586	100
70759.61	0.1900167	100
70759.71	0.1900701	100
70759.81	0.1901343	100
70759.91	0.1902153	100
70760.01	0.1902939	100
70760.11	0.1903534	100
70760.21	0.1904066	100
70760.3	0.1904656	100
70760.41	0.1905405	100
70760.51	0.1906224	100
70760.61	0.1906913	100
70760.71	0.1907386	100
70760.81	0.190793	100
70760.91	0.1908685	100
70761.01	0.1909513	100
70761.11	0.1910179	100
70761.21	0.1910696	100
70761.3	0.1911217	100
70761.41	0.1911927	100
70761.51	0.1912737	100
70761.61	0.1913471	100
70761.71	0.1913981	100
70761.81	0.1914439	100
70761.91	0.1915085	100
70762.01	0.1915878	100
70762.11	0.1916656	100
70762.21	0.1917213	100
70762.3	0.1917669	100
70762.41	0.191822	100
70762.51	0.1918979	100
70762.61	0.1919736	100
70762.71	0.1920328	100
70762.81	0.1920757	100
70762.91	0.1921301	100
70763.01	0.1922053	100
70763.11	0.1922829	100
70763.21	0.1923445	100
70763.3	0.1923922	100
70763.41	0.1924383	100
70763.51	0.1925043	100
70763.61	0.1925858	100
70763.71	0.1926522	100
70763.81	0.1927014	100
70763.91	0.1927463	100
70764.01	0.1928077	100
70764.11	0.1928835	100
70764.21	0.1929561	100
70764.3	0.1930081	100
70764.41	0.1930477	100
70764.51	0.1931011	100
70764.61	0.1931758	100
70764.71	0.1932501	100
70764.81	0.1933081	100
70764.91	0.1933513	100
70765.01	0.1934012	100
70765.11	0.1934679	100
70765.21	0.1935408	100
70765.3	0.1936062	100
70765.41	0.1936524	100
70765.51	0.1936957	100
70765.61	0.1937587	100
70765.71	0.1938361	100
70765.81	0.1939042	100
70765.91	0.1939525	100
70766.01	0.1939937	100
70766.11	0.1940495	100
70766.21	0.194123	100
70766.3	0.1941957	100
70766.41	0.1942503	100
70766.51	0.1942918	100
70766.61	0.1943392	100
70766.71	0.1944077	100
70766.81	0.1944814	100
70766.91	0.1945362	100
70767.01	0.1945793	100
70767.11	0.1946224	100
70767.21	0.1946866	100
70767.3	0.1947589	100
70767.41	0.1948228	100
70767.51	0.1948639	100
70767.6	0.1949028	100
70767.71	0.1949642	100
70767.8	0.1950342	100
70767.91	0.1950977	100
70768	0.1951465	100
70768.11	0.1951843	100
70768.2	0.1952374	100
70768.3	0.1953056	100
70768.41	0.1953742	100
70768.51	0.195422	100
70768.6	0.195457	100
70768.71	0.1955043	100
70768.8	0.1955705	100
70768.91	0.1956422	100
70769	0.1956969	100
70769.11	0.195736	100
70769.2	0.1957778	100
70769.3	0.1958406	100
70769.41	0.1959131	100
70769.51	0.1959741	100
70769.6	0.1960153	100
70769.71	0.196053	100
70769.8	0.1961091	100
70769.91	0.1961774	100
70770	0.1962411	100
70770.11	0.1962882	100
70770.2	0.1963268	100
70770.3	0.1963717	100
70770.41	0.1964372	100
70770.51	0.1965033	100
70770.6	0.1965574	100
70770.71	0.196595	100
70770.8	0.1966354	100
70770.91	0.1966908	100
70771	0.1967599	100
70771.11	0.1968171	100
70771.2	0.1968629	100
70771.3	0.1968938	100
70771.41	0.1969418	100
70771.51	0.1970072	100
70771.6	0.1970705	100
70771.71	0.1971177	100
70771.8	0.1971507	100
70771.91	0.1971936	100
70772	0.1972527	100
70772.11	0.1973194	100
70772.2	0.1973753	100
70772.3	0.1974089	100
70772.41	0.1974464	100
70772.51	0.197503	100
70772.6	0.1975707	100
70772.71	0.197627	100
70772.8	0.197666	100
70772.91	0.1977017	100
70773	0.1977486	100
70773.11	0.1978139	100
70773.2	0.1978774	100
70773.3	0.1979202	100
70773.41	0.197952	100
70773.51	0.1979944	100
70773.6	0.1980552	100
70773.71	0.198116	100
70773.8	0.1981667	100
70773.91	0.1982015	100
70774	0.1982393	100
70774.11	0.1982903	100
70774.2	0.1983553	100
70774.3	0.1984132	100
70774.41	0.1984513	100
70774.51	0.1984833	100
70774.6	0.1985316	100
70774.71	0.1985916	100
70774.8	0.1986487	100
70774.91	0.1986928	100
70775	0.1987242	100
70775.11	0.1987677	100
70775.2	0.1988237	100
70775.3	0.1988842	100
70775.41	0.1989307	100
70775.51	0.1989626	100
70775.6	0.199002	100
70775.71	0.1990569	100
70775.8	0.1991165	100
70775.91	0.1991677	100
70776	0.1992058	100
70776.11	0.1992376	100
70776.2	0.1992826	100
70776.3	0.1993422	100
70776.41	0.1993978	100
70776.51	0.1994368	100
70776.6	0.1994706	100
70776.71	0.1995121	100
70776.8	0.1995693	100
70776.91	0.1996283	100
70777	0.1996753	100
70777.11	0.1997073	100
70777.2	0.1997416	100
70777.3	0.1997943	100
70777.41	0.1998547	100
70777.51	0.1999058	100
70777.6	0.1999407	100
70777.71	0.199975	100
70777.8	0.2000216	100
70777.91	0.2000809	100
70778	0.2001366	100
70778.11	0.2001749	100
70778.2	0.2002051	100
70778.3	0.2002472	100
70778.41	0.2003065	100
70778.51	0.2003633	100
70778.6	0.2004056	100
70778.71	0.2004363	100
70778.8	0.2004737	100
70778.91	0.2005238	100
70779	0.2005827	100
70779.11	0.2006331	100
70779.2	0.2006681	100
70779.3	0.2007011	100
70779.41	0.200746	100
70779.51	0.2008011	100
70779.6	0.2008543	100
70779.71	0.2008949	100
70779.8	0.200926	100
70779.91	0.2009636	100
70780	0.2010176	100
70780.11	0.2010719	100
70780.2	0.2011185	100
70780.3	0.2011522	100
70780.41	0.2011856	100
70780.51	0.2012299	100
70780.6	0.2012842	100
70780.71	0.2013356	100
70780.8	0.201374	100
70780.91	0.2014041	100
70781	0.2014417	100
70781.11	0.2014942	100
70781.2	0.2015469	100
70781.3	0.2015896	100
70781.41	0.2016216	100
70781.51	0.2016566	100
70781.6	0.201705	100
70781.71	0.2017603	100
70781.8	0.2018087	100
70781.91	0.2018453	100
70782	0.2018763	100
70782.11	0.2019187	100
70782.2	0.2019709	100
70782.3	0.2020221	100
70782.41	0.2020613	100
70782.51	0.2020923	100
70782.6	0.2021278	100
70782.71	0.2021758	100
70782.8	0.2022298	100
70782.91	0.2022723	100
70783	0.2023047	100
70783.11	0.2023373	100
70783.2	0.2023812	100
70783.3	0.2024326	100
70783.41	0.202481	100
70783.51	0.2025173	100
70783.6	0.2025463	100
70783.71	0.2025832	100
70783.8	0.2026334	100
70783.91	0.2026835	100
70784	0.2027245	100
70784.11	0.2027559	100
70784.2	0.2027897	100
70784.3	0.2028348	100
70784.41	0.2028864	100
70784.51	0.2029337	100
70784.6	0.2029664	100
70784.71	0.202998	100
70784.8	0.2030387	100
70784.91	0.2030899	100
70785	0.2031363	100
70785.11	0.2031742	100
70785.2	0.203206	100
70785.3	0.2032415	100
70785.41	0.2032875	100
70785.51	0.2033354	100
70785.6	0.2033761	100
70785.71	0.2034066	100
70785.8	0.2034384	100
70785.91	0.2034792	100
70786	0.2035257	100
70786.11	0.2035726	100
70786.2	0.2036086	100
70786.3	0.2036382	100
70786.41	0.2036742	100
70786.51	0.2037184	100
70786.6	0.2037646	100
70786.71	0.2038046	100
70786.8	0.2038395	100
70786.91	0.2038727	100
70787	0.2039126	100
70787.11	0.2039577	100
70787.2	0.2040021	100
70787.3	0.2040381	100
70787.41	0.2040687	100
70787.51	0.2041041	100
70787.6	0.2041498	100
70787.71	0.2041967	100
70787.8	0.204235	100
70787.91	0.204267	100
70788	0.2043008	100
70788.11	0.2043404	100
70788.2	0.2043866	100
70788.3	0.2044285	100
70788.41	0.2044632	100
70788.51	0.2044926	100
70788.6	0.2045289	100
70788.71	0.2045722	100
70788.8	0.2046174	100
70788.91	0.2046556	100
70789	0.2046871	100
70789.11	0.2047176	100
70789.2	0.2047584	100
70789.3	0.2048038	100
70789.41	0.2048448	100
70789.51	0.2048755	100
70789.6	0.2049084	100
70789.71	0.2049441	100
70789.8	0.2049871	100
70789.91	0.2050305	100
70790	0.2050676	100
70790.11	0.2050984	100
70790.2	0.205131	100
70790.3	0.2051741	100
70790.41	0.2052182	100
70790.51	0.2052568	100
70790.6	0.2052866	100
70790.71	0.2053199	100
70790.8	0.2053563	100
70790.91	0.2053982	100
70791	0.205438	100
70791.11	0.2054721	100
70791.2	0.2055029	100
70791.3	0.2055392	100
70791.41	0.2055809	100
70791.51	0.2056204	100
70791.6	0.2056555	100
70791.71	0.2056887	100
70791.8	0.2057198	100
70791.91	0.205759	100
70792	0.2058003	100
70792.11	0.2058398	100
70792.2	0.2058721	100
70792.3	0.2059049	100
70792.41	0.20594	100
70792.51	0.2059797	100
70792.6	0.2060193	100
70792.71	0.2060564	100
70792.8	0.2060892	100
70792.91	0.2061223	100
70793	0.2061616	100
70793.11	0.2062037	100
70793.2	0.2062408	100
70793.3	0.2062729	100
70793.41	0.2063038	100
70793.51	0.2063401	100
70793.6	0.2063805	100
70793.71	0.2064195	100
70793.8	0.2064529	100
70793.91	0.2064836	100
70794	0.2065171	100
70794.11	0.2065566	100
70794.2	0.206594	100
70794.3	0.2066241	100
70794.41	0.2066537	100
70794.51	0.2066862	100
70794.6	0.2067251	100
70794.71	0.2067641	100
70794.8	0.2068019	100
70794.91	0.2068348	100
70795	0.2068665	100
70795.11	0.2069031	100
70795.2	0.2069409	100
70795.3	0.2069753	100
70795.41	0.2070098	100
70795.51	0.2070407	100
70795.6	0.2070761	100
70795.71	0.2071142	100
70795.8	0.2071531	100
70795.91	0.2071853	100
70796	0.2072169	100
70796.11	0.20725	100
70796.2	0.207287	100
70796.3	0.2073223	100
70796.41	0.2073564	100
70796.51	0.2073917	100
70796.6	0.2074236	100
70796.71	0.2074566	100
70796.8	0.2074931	100
70796.91	0.2075271	100
70797	0.2075617	100
70797.11	0.2075941	100
70797.2	0.2076297	100
70797.3	0.2076652	100
70797.41	0.2076987	100
70797.51	0.2077341	100
70797.6	0.2077684	100
70797.71	0.2077996	100
70797.8	0.2078322	100
70797.91	0.2078667	100
70798	0.2079003	100
70798.11	0.2079355	100
70798.2	0.2079708	100
70798.3	0.2080013	100
70798.41	0.2080355	100
70798.51	0.2080705	100
70798.6	0.2081066	100
70798.71	0.2081407	100
70798.8	0.2081746	100
70798.91	0.2082071	100
70799	0.2082426	100
70799.11	0.2082774	100
70799.2	0.2083112	100
70799.3	0.2083428	100
70799.41	0.2083738	100
70799.51	0.2084091	100
70799.6	0.2084449	100
70799.71	0.208478	100
70799.8	0.2085071	100
70799.91	0.2085402	100
70800	0.2085736	100
70800.11	0.2086062	100
70800.2	0.20864	100
70800.3	0.2086744	100
70800.41	0.2087041	100
70800.51	0.2087388	100
70800.6	0.2087728	100
70800.71	0.208807	100
70800.8	0.208839	100
70800.91	0.2088713	100
70801	0.2089037	100
70801.11	0.2089364	100
70801.2	0.2089694	100
70801.3	0.2089996	100
70801.41	0.2090325	100
70801.51	0.2090656	100
70801.6	0.209101	100
70801.71	0.2091327	100
70801.8	0.2091641	100
70801.91	0.2091953	100
70802	0.20923	100
70802.11	0.2092594	100
70802.2	0.2092942	100
70802.3	0.2093245	100
70802.41	0.2093563	100
70802.51	0.2093906	100
70802.6	0.2094223	100
70802.71	0.2094542	100
70802.8	0.2094838	100
70802.91	0.2095147	100
70803	0.2095465	100
70803.11	0.2095799	100
70803.2	0.2096121	100
70803.3	0.2096408	100
70803.41	0.2096695	100
70803.51	0.2097035	100
70803.6	0.209737	100
70803.71	0.2097664	100
70803.8	0.2097959	100
70803.91	0.2098239	100
70804	0.2098548	100
70804.11	0.2098866	100
70804.2	0.2099199	100
70804.3	0.2099513	100
70804.41	0.2099801	100
70804.51	0.2100091	100
70804.6	0.2100428	100
70804.71	0.2100761	100
70804.8	0.210106	100
70804.91	0.2101366	100
70805	0.2101665	100
70805.11	0.2101974	100
70805.2	0.2102287	100
70805.3	0.2102622	100
70805.41	0.2102908	100
70805.51	0.2103191	100
70805.6	0.2103476	100
70805.71	0.2103802	100
70805.8	0.2104125	100
70805.91	0.2104456	100
70806	0.2104769	100
70806.11	0.2105041	100
70806.2	0.2105314	100
70806.3	0.2105646	100
70806.41	0.2105965	100
70806.51	0.2106279	100
70806.6	0.2106524	100
70806.71	0.2106814	100
70806.8	0.2107118	100
70806.91	0.2107451	100
70807	0.2107772	100
70807.11	0.2108038	100
70807.2	0.2108289	100
70807.3	0.2108585	100
70807.41	0.2108912	100
70807.51	0.2109244	100
70807.6	0.2109513	100
70807.71	0.2109778	100
70807.8	0.2110025	100
70807.91	0.2110353	100
70808	0.2110708	100
70808.11	0.211098	100
70808.2	0.2111217	100
70808.3	0.2111486	100
70808.41	0.2111813	100
70808.51	0.2112138	100
70808.6	0.2112426	100
70808.71	0.2112705	100
70808.8	0.2112943	100
70808.91	0.2113246	100
70809	0.2113574	100
70809.11	0.2113893	100
70809.2	0.2114183	100
70809.3	0.2114435	100
70809.41	0.2114722	100
70809.51	0.2115037	100
70809.6	0.211537	100
70809.71	0.2115663	100
70809.8	0.2115922	100
70809.91	0.211617	100
70810	0.211648	100
70810.11	0.2116823	100
70810.2	0.211714	100
70810.3	0.2117418	100
70810.41	0.2117676	100
70810.51	0.2117955	100
70810.6	0.2118279	100
70810.71	0.2118616	100
70810.8	0.2118899	100
70810.91	0.211913	100
70811	0.2119394	100
70811.11	0.2119722	100
70811.2	0.2120073	100
70811.3	0.2120343	100
70811.41	0.212059	100
70811.51	0.2120832	100
70811.6	0.2121149	100
70811.71	0.2121487	100
70811.8	0.2121793	100
70811.91	0.2122035	100
70812	0.2122283	100
70812.11	0.212257	100
70812.2	0.2122899	100
70812.3	0.21232	100
70812.41	0.2123473	100
70812.51	0.212368	100
70812.6	0.2123969	100
70812.71	0.2124294	100
70812.8	0.2124648	100
70812.91	0.2124909	100
70813	0.2125108	100
70813.11	0.212535	100
70813.2	0.2125674	100
70813.3	0.2125989	100
70813.41	0.2126292	100
70813.51	0.2126511	100
70813.6	0.2126741	100
70813.71	0.2127023	100
70813.8	0.2127391	100
70813.91	0.2127704	100
70814	0.2127969	100
70814.11	0.2128173	100
70814.2	0.2128425	100
70814.3	0.2128754	100
70814.41	0.2129124	100
70814.51	0.2129397	100
70814.6	0.2129592	100
70814.71	0.2129811	100
70814.8	0.2130139	100
70814.91	0.2130496	100
70815	0.2130765	100
70815.11	0.2130978	100
70815.2	0.2131216	100
70815.3	0.2131538	100
70815.41	0.2131887	100
70815.51	0.2132196	100
70815.6	0.2132409	100
70815.71	0.2132615	100
70815.8	0.2132897	100
70815.91	0.2133251	100
70816	0.2133563	100
70816.11	0.2133799	100
70816.2	0.2133983	100
70816.3	0.2134247	100
70816.41	0.2134588	100
70816.51	0.2134931	100
70816.6	0.2135149	100
70816.71	0.2135334	100
70816.8	0.2135585	100
70816.91	0.2135924	100
70817	0.2136254	100
70817.11	0.2136514	100
70817.2	0.2136726	100
70817.3	0.2136919	100
70817.41	0.2137249	100
70817.51	0.2137609	100
70817.6	0.2137881	100
70817.71	0.2138066	100
70817.8	0.2138294	100
70817.91	0.2138597	100
70818	0.2138949	100
70818.11	0.2139241	100
70818.2	0.2139456	100
70818.3	0.2139655	100
70818.41	0.2139942	100
70818.51	0.2140302	100
70818.6	0.2140612	100
70818.71	0.2140855	100
70818.8	0.2141037	100
70818.91	0.2141301	100
70819	0.2141636	100
70819.11	0.2141975	100
70819.2	0.2142238	100
70819.3	0.2142408	100
70819.41	0.2142613	100
70819.51	0.2142942	100
70819.6	0.2143313	100
70819.71	0.2143587	100
70819.8	0.2143796	100
70819.91	0.2143978	100
70820	0.2144245	100
70820.11	0.2144601	100
70820.2	0.2144944	100
70820.3	0.2145179	100
70820.41	0.2145346	100
70820.51	0.2145556	100
70820.6	0.2145907	100
70820.71	0.2146264	100
70820.8	0.2146524	100
70820.91	0.2146708	100
70821	0.2146889	100
70821.11	0.2147193	100
70821.2	0.2147556	100
70821.3	0.2147872	100
70821.41	0.214806	100
70821.51	0.2148229	100
70821.6	0.214851	100
70821.71	0.2148854	100
70821.8	0.2149188	100
70821.91	0.214942	100
70822	0.2149557	100
70822.11	0.2149778	100
70822.2	0.2150121	100
70822.3	0.2150488	100
70822.41	0.2150725	100
70822.51	0.2150895	100
70822.6	0.2151087	100
70822.71	0.2151397	100
70822.8	0.2151744	100
70822.91	0.2152038	100
70823	0.2152207	100
70823.11	0.2152375	100
70823.2	0.2152659	100
70823.3	0.2153033	100
70823.41	0.2153352	100
70823.51	0.2153544	100
70823.6	0.2153709	100
70823.71	0.2153955	100
70823.8	0.2154305	100
70823.91	0.2154644	100
70824	0.2154874	100
70824.11	0.2155012	100
70824.2	0.2155207	100
70824.3	0.2155545	100
70824.41	0.2155915	100
70824.51	0.215617	100
70824.6	0.2156319	100
70824.71	0.2156491	100
70824.8	0.2156789	100
70824.91	0.2157175	100
70825	0.2157465	100
70825.11	0.2157632	100
70825.2	0.2157778	100
70825.3	0.2158036	100
70825.41	0.2158405	100
70825.51	0.2158719	100
70825.6	0.2158926	100
70825.71	0.2159041	100
70825.8	0.2159251	100
70825.91	0.2159599	100
70826	0.2159977	100
70826.11	0.216019	100
70826.2	0.2160311	100
70826.3	0.2160487	100
70826.41	0.216083	100
70826.51	0.2161189	100
70826.6	0.2161454	100
70826.71	0.2161599	100
70826.8	0.2161753	100
70826.91	0.2162049	100
70827	0.2162426	100
70827.11	0.2162719	100
70827.2	0.2162867	100
70827.3	0.2163006	100
70827.41	0.2163255	100
70827.51	0.2163604	100
70827.6	0.2163945	100
70827.71	0.2164141	100
70827.8	0.2164257	100
70827.91	0.2164439	100
70828	0.2164783	100
70828.11	0.2165124	100
70828.2	0.2165348	100
70828.3	0.2165483	100
70828.41	0.2165639	100
70828.51	0.2165937	100
70828.6	0.2166302	100
70828.71	0.2166594	100
70828.8	0.2166732	100
70828.91	0.2166859	100
70829	0.2167122	100
70829.11	0.216752	100
70829.2	0.2167813	100
70829.3	0.2167961	100
70829.41	0.2168105	100
70829.51	0.2168366	100
70829.6	0.2168745	100
70829.71	0.2169053	100
70829.8	0.2169229	100
70829.91	0.2169339	100
70830	0.2169571	100
70830.11	0.2169923	100
70830.2	0.2170273	100
70830.3	0.217049	100
70830.41	0.2170589	100
70830.51	0.2170782	100
70830.6	0.2171105	100
70830.71	0.2171472	100
70830.8	0.2171728	100
70830.91	0.2171848	100
70831	0.2171991	100
70831.11	0.2172279	100
70831.2	0.2172664	100
70831.3	0.217295	100
70831.41	0.2173115	100
70831.51	0.2173203	100
70831.6	0.217344	100
70831.71	0.217382	100
70831.8	0.2174161	100
70831.91	0.2174344	100
70832	0.2174462	100
70832.11	0.2174642	100
70832.2	0.2175009	100
70832.3	0.2175361	100
70832.41	0.2175555	100
70832.51	0.2175632	100
70832.6	0.2175808	100
70832.71	0.2176149	100
70832.8	0.2176535	100
70832.91	0.2176791	100
70833	0.2176908	100
70833.11	0.2177046	100
70833.2	0.2177334	100
70833.3	0.2177723	100
70833.41	0.2178007	100
70833.51	0.2178134	100
70833.6	0.2178252	100
70833.71	0.2178501	100
70833.8	0.217887	100
70833.91	0.217919	100
70834	0.2179372	100
70834.11	0.2179442	100
70834.2	0.2179649	100
70834.3	0.2179993	100
70834.41	0.2180348	100
70834.51	0.2180526	100
70834.6	0.2180632	100
70834.71	0.2180799	100
70834.8	0.2181137	100
70834.91	0.2181503	100
70835	0.2181766	100
70835.11	0.2181852	100
70835.2	0.2181979	100
70835.3	0.2182262	100
70835.41	0.2182659	100
70835.51	0.2182942	100
70835.6	0.2183086	100
70835.71	0.218318	100
70835.8	0.2183421	100
70835.91	0.2183758	100
70836	0.2184119	100
70836.11	0.2184318	100
70836.2	0.2184412	100
70836.3	0.2184549	100
70836.41	0.2184883	100
70836.51	0.2185258	100
70836.6	0.2185485	100
70836.71	0.2185588	100
70836.8	0.2185697	100
70836.91	0.2185968	100
70837	0.2186337	100
70837.11	0.2186637	100
70837.2	0.2186746	100
70837.3	0.2186828	100
70837.41	0.218708	100
70837.51	0.2187471	100
70837.6	0.2187792	100
70837.71	0.2187947	100
70837.8	0.2188019	100
70837.91	0.2188208	100
70838	0.2188563	100
70838.11	0.2188932	100
70838.2	0.2189118	100
70838.3	0.2189209	100
70838.41	0.2189367	100
70838.51	0.2189696	100
70838.6	0.2190063	100
70838.71	0.2190319	100
70838.8	0.2190403	100
70838.91	0.2190492	100
70839	0.2190773	100
70839.11	0.2191183	100
70839.2	0.2191447	100
